출처,형태,세부정보,날짜,내용,공감,비공감
네이버웹소설,연재본,13,2017-02-20 20:44,일러는 어딘가 사악하고 딥다크의 미소가 아니라 그냥 해맑아... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-20 18:42,이제 베르키스는 미카엘의 머리에 절대 떨어지지않을 꽃을 선물해 줄것만 같은 저 미카엘의 플래그..,0,0
네이버웹소설,연재본,13,2017-02-20 17:51,용왕님도 거대하고 귀여우시다구요!,0,0
네이버웹소설,연재본,13,2017-02-20 11:21,이제 용사 미카엘은 머리에 꽃을 꽂고 다니는 건가,0,0
네이버웹소설,연재본,13,2017-02-20 8:03,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋ  넘나 일러귀여운것ㅋㅋㅋ  지금 13화만 6번 째 보고 있닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   꺅ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ베르키스 넘나  귀여워~~~~~~~~~,0,0
네이버웹소설,연재본,13,2017-02-20 5:14,이제 저 남자는 평생 머리에 꽃을 꽂고 살아야하네ㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-20 2:24,미카엘 평생 머리에 꽃 꽂은 광남 당첨이요,0,0
네이버웹소설,연재본,13,2017-02-19 12:53,읽고 또 읽어도 재미있어요... 작가님 짱,0,0
네이버웹소설,연재본,13,2017-02-19 8:05,심장이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 줄넘기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-19 1:37,이제 용사는 머리에 꽃을 달고....크흐흐흐흐흐흐흡ㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-18 14:03,정주행하고 갑니다.,0,0
네이버웹소설,연재본,13,2017-02-18 13:23,미친 허접한 이름이러서 슬픈뎈ㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-18 12:36,너무 귀여운데..?,0,0
네이버웹소설,연재본,13,2017-02-18 8:00,일러대박,0,0
네이버웹소설,연재본,13,2017-02-18 6:32,만티코어 하나만 갖고싶다 ㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-18 4:31,아 진짜 너무귀여워 후.... 상큼하게 웃는거 너무좋아,0,0
네이버웹소설,연재본,13,2017-02-18 3:48,이거 책 나오면ㅇ다 사버릴거 같아..재밌다!!,0,0
네이버웹소설,연재본,13,2017-02-18 3:05,저건 웃는게 웃는게 아니야 ㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-18 1:03,허~~~~~~접??? 어딜봐서 허접해!너는 평생동안 머리에 꽃꼿고 다녀!!!,0,0
네이버웹소설,연재본,13,2017-02-17 22:55,일러 너무 귀엽잖아~♥,0,0
네이버웹소설,연재본,13,2017-02-17 21:05,용왕님납시오~!빠밤!,0,0
네이버웹소설,연재본,13,2017-02-17 18:13,베르키스는 헤맑아서 귀엽고 저 미카엘이라는 사람은 이제 꽃을 머리엨ㅋㅋㅋㅋㄱㅋㄱㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 17:44,던전은얼마나길래...,0,0
네이버웹소설,연재본,13,2017-02-17 15:47,귀여워ㅠㅠㅠㅠㅠㅠㅠ,0,0
네이버웹소설,연재본,13,2017-02-17 15:25,미카엘은 이제 평생 꽃을 머리에 달고 살겠군요....,0,0
네이버웹소설,연재본,13,2017-02-17 14:31,아 진짜 저 망할 기사놈 짜증나네. 베르키스 가랏!!,0,0
네이버웹소설,연재본,13,2017-02-17 14:22,그 와중에 저만한 몸뚱이가 다 들어가는 던전은 얼마나 넓을지 상상이 안간다;;,0,0
네이버웹소설,연재본,13,2017-02-17 12:23,베르키스 완전 해맑앜ㅋㅋㅋㅋㅋㅋㅋㅋ 졸귀 ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 12:22,만티코어 입양하고 싶어요ㅜㅠㅠㅜ,0,0
네이버웹소설,연재본,13,2017-02-17 12:08,이제 꽃을 달시간이야 용왕 납치범씨 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 12:04,ㅋㅋㅋㅋㅋㅋ크고 아름다워,0,0
네이버웹소설,연재본,13,2017-02-17 11:21,"청이는 여태껏 저리 큰 용을 상대했던거란 말이야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 순수한건지 간이 큰건지..... 아니 뭐, 베르키스님 크고 아름다우시다고요...ㅋㅋㅋ",0,0
네이버웹소설,연재본,13,2017-02-17 11:17,만티코어 진짜 너무 귀엽다ㅠㅠㅠ진짜 너무 귀여워ㅠㅠㅠ그리고 아니 무슨 용왕님이 이렇게 순수하게 웃음???너무 귀엽다ㅠㅠㅠㅠ엉어유ㅠ날 가져유ㅠㅠㅠ아니 청이를 가져유^~^,0,0
네이버웹소설,연재본,13,2017-02-17 11:03,다른거 모르겠다. 작가님 말씀 왜케 귀여워ㅋㅋㅋ 빵터졌네,0,0
네이버웹소설,연재본,13,2017-02-17 10:03,앜ㅋㅋ 너무 귀여워!!,0,0
네이버웹소설,연재본,13,2017-02-17 9:04,일러 평화롭다..,0,0
네이버웹소설,연재본,13,2017-02-17 8:57,만티코어가 무지 큰거였는데 드래곤에 비하면 완전 미니사이즈얔ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 8:47,그림이 왜 이렇게 이뻐동화책인줄 ㅎㅎ,0,0
네이버웹소설,연재본,13,2017-02-17 8:24,좋아.이제 꽃달아라,0,0
네이버웹소설,연재본,13,2017-02-17 8:08,용사가 꼭 머리에 꽃달고 다니기를,0,0
네이버웹소설,연재본,13,2017-02-17 7:44,여러분께서는 다음화에 머리에꽃을 달고다니는 미카엘을 보게 될것입니다.٩(๑´0`๑)۶,0,0
네이버웹소설,연재본,13,2017-02-17 7:38,다음화에서 베르티스 해맑게 웃으면서 용사 날려버릴거 같앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 7:37,9천톤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ과체중 같은게 아니잖아욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 7:35,만티코어 햄스터 같앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 7:25,카이저투스라면 베르키스한테 죽었던 걔?,0,0
네이버웹소설,연재본,13,2017-02-17 6:37,머리에 꽃 달고 다녀야 겠네 ㅋㅋㅋㅋ ㅉㅉ,0,0
네이버웹소설,연재본,13,2017-02-17 6:35,베르키스 : 오하요고자이마스까? 아나타와 오레노 나마에오……(살기가 이 공간을 지배하고 있었다.),0,1
네이버웹소설,연재본,13,2017-02-17 6:28,포켓몬같애ㅋㅋㅋㅋㅋㅋㅋ아너무귀여워ㅠㅠㅠ,0,0
네이버웹소설,연재본,13,2017-02-17 6:28,ㅋㅋㅋㅋㅋㅋ아고 용왕님 미소가 산뜻하시구려,0,0
네이버웹소설,연재본,13,2017-02-17 6:16,아 만티코어가 큰게아니었네.. 참 가련하...한건가.. 멋지...멋지긴한데..가련...한건아니고 순..수한건아닌거같애요,0,0
네이버웹소설,연재본,13,2017-02-17 6:11,베르키스 참ㅋㅋㅋㅋㅋㅋ 콧김이 가장 뜨거운 남주 타이틀에다가ㅋㅋㅋㅋ 제일 크고 무거운 남주 타이틀ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 5:51,손이 생각보다 앙증맞네욬ㅋㅋㅋㅋㅋㅋ넘귀여워...손바닥에 젤리있을것같아...(털썩),0,0
네이버웹소설,연재본,13,2017-02-17 5:06,이제 용사는 머리에 꽃을 달고 다니면 되겠군!,0,0
네이버웹소설,연재본,13,2017-02-17 5:04,그 누구도 작가님의 말을 따라잡지 못 할듯케득,0,0
네이버웹소설,연재본,13,2017-02-17 5:00,어서오세요 고객님~♡무엇으로오셧나요~?,0,0
네이버웹소설,연재본,13,2017-02-17 4:52,아씨 졸라 해맑아 용왕ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 4:43,아잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ용왕님 정말 백만불짜리 미소이시옵니다☆,0,0
네이버웹소설,연재본,13,2017-02-17 4:42,"헐... 카이저인지 뭔지 하는 드래곤이 용궁?이라 해야되나, 그곳을 지배하고 세상을 개판으로 만들 뻔했던 수준의 드래곤이었다고? 그럼 그런 드래곤을 단 한 방으로 쉽게 날려버린 베르키스는 얼마나 센 거....... 작가님, 우리 남주가 우주도 뿌술 수 있을 정도인 건가요...?",0,0
네이버웹소설,연재본,13,2017-02-17 4:39,이거 너무 재밌잖아 ㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 4:37,허.접.해.서.ㅋㅋㅋㅋㅋ근데 닥치란 말을 존댓말롴ㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 4:34,뭔데 해맑게 웃고있짘ㅋㅋㅋㅋ귀여워,0,0
네이버웹소설,연재본,13,2017-02-17 4:34,ㅋㅋㅋㅋㅋㅋㅋㅋ용왕님개귀여웡,0,0
네이버웹소설,연재본,13,2017-02-17 4:26,용사 평생 머리에 꽃꽂고 다니겄네,0,0
네이버웹소설,연재본,13,2017-02-17 4:13,"앜ㅋㅋㅋㅋ 용왕님이 저렇게 귀여워도 됨?!!아, 드래곤님인데 심청효과 쥑이네ㅋㅋㅋㅋ만티코어 인형 갖고 싶다ㅠㅠ 저 귀여운 뒷태..츄릅",0,0
네이버웹소설,연재본,13,2017-02-17 4:11,우리 베르키스는 유머감각도 좋아~~ㅎㅎ,0,0
네이버웹소설,연재본,13,2017-02-17 3:55,오늘의 일러는 너무 조그마한 청이랑 용사님을 분간가게 그리는게 제일 어려웠을듯하다ㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 3:47,아 우리 대호님 꼬리 넘나 귀엽쟈나쟈나,0,0
네이버웹소설,연재본,13,2017-02-17 3:46,여기 일러 그림체 귀여움,0,0
네이버웹소설,연재본,13,2017-02-17 3:45,광남이 탄생설화,0,0
네이버웹소설,연재본,13,2017-02-17 3:44,ㅋㅋㅋ 이런 명랑물을 네이버에서 만날줄이야,0,0
네이버웹소설,연재본,13,2017-02-17 3:33,드래곤 앞에 있으니 만티코어가 고양이 같다,0,0
네이버웹소설,연재본,13,2017-02-17 3:16,인간버전일때는 존잘이더니 용버전은 덩치큰데 졸귀..만티코어도 졸귀,0,0
네이버웹소설,연재본,13,2017-02-17 3:15,앜ㅋㅋ 미카엘아. 너 평생 꽃 꽂고 살아야겠다.ㅋㅋㅋ 감히 드레곤 앞에서 드레곤을 욕하다닠ㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 3:10,ㅋㅋㅋㅋ작가님 ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 3:08,드래곤 귀엽다ㅋㄱㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 3:00,일상이 재밌긴한데...심청전에서는 심청이가 임당수에 몸을 던지고 용왕을 만났는데 그곳에서 용왕이 청이에게 사랑에빠져 나중에는 다시 육지로 가게해주거든요.... 그리고 청이는 왕이랑 결혼하고.. 작가님이 어떻게 이걸 풀어내실지 궁금하네요.,0,2
네이버웹소설,연재본,13,2017-02-17 2:55,베릌스가 이렇게 있으니까 인간은 개미만하고   대호는 손바닥만하다,0,0
네이버웹소설,연재본,13,2017-02-17 2:54,세삼 닝겐들이 얼마나 작은지 깨달았다...,0,0
네이버웹소설,연재본,13,2017-02-17 2:52,베르키스 본체앞에선 만디코어도 넘나 작고 이담해....하..귀엽다....내가 키우고싶어,0,0
네이버웹소설,연재본,13,2017-02-17 2:51,베르키스 스펙-네이버 웹소설 역사상 가장 몸무게가 많이 나가는 주인공-네이버 웹소설 역사상 가장 콧김이 뜨거운 주인공-네이버 웹소설 역사상 가장 게으른 주인공-그리고 츤데레퍄퍄,0,0
네이버웹소설,연재본,13,2017-02-17 2:47,네이버 웹소설 역사상 최대 과체중에 콧김이 가장 뜨거운 남주,0,0
네이버웹소설,연재본,13,2017-02-17 2:45,만티코어 우리집 강아지 닮았엌ㅋㅋㄱㅋㄱㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:42,용왕님이.... 귀여워  ㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:40,만티코어가 아무리 커도 베르키스앞에선 아담하구나ㅎㅎ 일러 귀엽다,0,0
네이버웹소설,연재본,13,2017-02-17 2:40,ㅋㅋㅋ만티코어 꼬리는 역시 청이의 작품?ㅋㅋ너무 귀여워용~,0,0
네이버웹소설,연재본,13,2017-02-17 2:38,앜ㅋㅋㅋ 용왕님 너무 귀.엽.다.♥,0,0
네이버웹소설,연재본,13,2017-02-17 2:37,청이가 꽃한송이 따다줄껍니다,0,0
네이버웹소설,연재본,13,2017-02-17 2:36,아낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋ베르키스 너무 해맑다곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:34,맛 잇 겟 다 드래곤 고기 먹어 본 적이 없어서 조금만 때 주면은 먹어 보고 싶 당 베르키스 나 꼴랑지 조금만 떼줄래꼬리곰탕해먹고싶어금방 재생하니 문제없잖여,0,2
네이버웹소설,연재본,13,2017-02-17 2:33,삼가 고인의 고통을~^^ (성의 없이),0,0
네이버웹소설,연재본,13,2017-02-17 2:33,이걸로 '콧구멍이 제일 뜨거운 남주' 칭호와 더불어 '체중이 제일 많이 나가는 남주' 칭호도 붙혀졌네요... 다음에는 뭐 나옵니까...,0,0
네이버웹소설,연재본,13,2017-02-17 2:32,그냥 여기나오는 애들은 다 귀엽고 뭔가...그러니까..암튼 좋아,0,0
네이버웹소설,연재본,13,2017-02-17 2:31,이번일러는 진짜 ㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:29,베르키스 청이가 부르는호칭에 완전 적응했넼ㅋㅋㅋㅋ겁나 해맑게 웃으면서 위협아닌 위협을.. ㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ머리에 꽃 꽂고 다니려무나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1
네이버웹소설,연재본,13,2017-02-17 2:21,만티코어 꼬리 청이가 따아준 것 같닼ㅋㅋ,0,2
네이버웹소설,연재본,13,2017-02-17 2:18,베르키슼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어느새인가 용왕이라고 불리는걸 부정하지않앜ㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:17,크고 아름다운게참 많이 나오는 이 곳은진정 어디인가   ㅎㅎㅎ,0,0
네이버웹소설,연재본,13,2017-02-17 2:17,앜ㅋㅋㅋ왜 유쾌하냐고ㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:16,"이름이 허.접.해.서.슬픈 짐승 ㅋㅋ그 와중에우리 코로롱, 코롱, 잇츄~겁나 귀여운 것",0,0
네이버웹소설,연재본,13,2017-02-17 2:15,그 용사 이제 믿어집니까? 베르키스는 사실은 드래곤이 맞습니다. 그리고 청은 마녀가 아니라 평범한 여자입니다. 그 사람이 잘못 말을 하는 겁니다. 말을 끝까지 듣고 알아야 하는 것 아닙니까? 용사님... 아마도 이 용사도 청을 마음을 들고 이제 이곳에 오지 않을 것 같은 느낌이네요. 다음 편도 기대가 됩니다.,0,0
네이버웹소설,연재본,13,2017-02-17 2:13,과체중ㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:13,만티코어가 저렇게 작아보이다니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:12,너무 좋아 좋아..,0,0
네이버웹소설,연재본,13,2017-02-17 2:12,네웹소 최초로 굿즈 제작 갑시다ㅠㅠㅠㅠㅠㅠㅠ 베르키스 만티코어 인형 만들어쥬세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,0
네이버웹소설,연재본,13,2017-02-17 2:09,귀여워!!!! 허.접.해.서 슬픈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 진짜 너무좋아ㅜㅜㅜㅜ,0,0
네이버웹소설,연재본,13,2017-02-17 2:08,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:07,차라리 귀에 나를 꽂고 다녀.어차피 미쳐보일 거면제대로 미쳐보여야 하지 않겠어?,0,0
네이버웹소설,연재본,13,2017-02-17 2:07,그와중에 만티코어 넘후 귀여워ㅠㅠㅠㅠ쓰다듬고 싶어ㅠㅠ 크기차이봐ㅠㅠ,0,0
네이버웹소설,연재본,13,2017-02-17 2:06,왜 작가님 말에는 조아요가 없는거지...??,0,0
네이버웹소설,연재본,13,2017-02-17 2:04,오늘부로 미카엘은 머리에 꽃을 꽂고 다닐겁니다,0,0
네이버웹소설,연재본,13,2017-02-17 2:03,10.0을보았다,0,0
네이버웹소설,연재본,13,2017-02-17 2:02,마마마녀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:02,미카엘 쟤 되게 작게 그려졌는데도 지금 겁나 짜게 식어가고 있다는게 느껴진닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 2:02,베댓이 없군요! 제가 어디 베댓이 되어 보도록 하겠습니다,0,0
네이버웹소설,연재본,13,2017-02-17 2:01,엌ㅋㅋㅋㅋㅋ너무 해맑게 자기소개하고있엌ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:56,지금 미카엘의 얼굴을 클로즈업한 구체가 없구나..,0,0
네이버웹소설,연재본,13,2017-02-17 1:56,만약에 용사가 베르키스가 오래전에 카이저투스를 죽였다는 걸 알게 됀다면......ㅎㅎㅎㅎㅎ,0,0
네이버웹소설,연재본,13,2017-02-17 1:55,ㅎㅎㅎ 일러 너무귀엽다^^,0,0
네이버웹소설,연재본,13,2017-02-17 1:55,이렇게 보니 정말 사람들은 개미처럼 보이는군요...ㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:54,앜ㅋㅋㅋ일러 완전 귀여웤ㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:53,이름이 허.접.해.서ㅋㅋㅋㅋ굳이 그걸 또 강조해섴ㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:52,만티고어도 드래곤 앞에선 미니미니 해지네여 넘 귀엽다아아아ㅏㅏ,0,0
네이버웹소설,연재본,13,2017-02-17 1:52,마마마녀양의 매력에 엄마미소가 나오네요...ㅋ게다가 코로롱님의 뒷태도 말이 필요 없을 정도로 귀엽고...ㅋ최고의 기쁨은 허접한 네임의 베르키스 용왕님의 짧은 손가락을 만난것이라 하고 싶네요...ㅋㅋㅋ 전 실제로 만나게 아니라서 그냥 귀엽다 생각만 할래요...ㅋ 용사는 쉬를 지릴정도로 공포감을 맛볼지도 모르지만...,0,0
네이버웹소설,연재본,13,2017-02-17 1:52,메이플의 미르가 크면 저렇게 될 거 같음 졸귀탕,0,0
네이버웹소설,연재본,13,2017-02-17 1:51,커억.. 키워보고 싶당. 만티고어랑 드래곤 세트로....,0,0
네이버웹소설,연재본,13,2017-02-17 1:51,만티코어 귀여워ㅜㅠㅜ이름 코롱이라고하고싶다 노란아기사자!!!!,0,0
네이버웹소설,연재본,13,2017-02-17 1:51,미카엘 저건 혼자 별별 오그리 토그리 대사는 다 뱉더니 갑자기 엄마야악!은 뭐고 마마마녀는 또 무엇이며 끝판왕을 뒤에두고 가련한 청년 타령은 또 무엇인가??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 게다가 베르키스 저렇게 크게 변할 때까지 왜 아무도 눈치 못챈 거냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 태클걸게 너무 많앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:51,와... 크다는건 알고있었는데 비교해보니까 만티코어가 엄청 작게보이네,0,0
네이버웹소설,연재본,13,2017-02-17 1:50,우리 잘생긴 용왕님 엿도 더 드셔야하는데.. 과체중이네. 이를 어쩌나..,0,0
네이버웹소설,연재본,13,2017-02-17 1:50,세상에ㅋㅋㅋㅋ 저 해맑게 사람 멕이는 표정이라니ㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:50,본격 작가님이 배댓 만들기,0,0
네이버웹소설,연재본,13,2017-02-17 1:49,와ㅋㅋㅋㅋㅋ작가의 말이 베댓각인데요ㅋㅋㄱㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:49,아니 사악한 미소라며ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐야 저거 너무 귀엽잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ언제 또 돌아와서 다 들은 거냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:47,미카엘 거품물고 기절하는 일러는 없나요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:47,만티고어가 저렇게 작은 아기고양이로 보일 정도라니ㅋㅋㅋㅋㅋㅋ 이렇게 중2병 용사는.. (애도),0,0
네이버웹소설,연재본,13,2017-02-17 1:46,꺄 ㅇㅇㅇㅇㅇㅇㅇㅇ아ㅏㅏㅏㅏ~~~~ 드래곤이 웰케 귀엽지?? 만티코어도 넘나 귀여운것!!~~,0,0
네이버웹소설,연재본,13,2017-02-17 1:46,"청이=마녀 라고 낙인이 제대로 찍혀버렸네.. ""맨티코어를 타고 다니면서 드래곤까지...""라고.",0,0
네이버웹소설,연재본,13,2017-02-17 1:45,,0,0
네이버웹소설,연재본,13,2017-02-17 1:45,마마마녀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
네이버웹소설,연재본,13,2017-02-17 1:44,"어쩐지 사악해 보이는 베르키스의 미소와 함께, 그의 가지런한 송곳니가 크고 아름답게 반짝 빛났다.미카엘:순결한 청년......아니 드래곤이시어!!! 제발 그 노여움을 푸시옵소서!베르키스:머리에 꽃이나 꽂고다녀청이:맞사옵니다!!",0,1
네이버웹소설,연재본,13,2017-02-17 1:44,용왕남치법.. 풉베르키스:아~ 내이름이 허.접.하.다고..?미카엘:아..어.. 으아..베르키스:왜 말을 못해~?청이:그러게말입니다 용왕님. 그나저나 마마마녀가 무엇이옵니까?베르키스:그게 뭐냐?청이:저분이 저보고 마마마녀라고하였사옵니다베르키스:야. 니가 우리 청이를 마녀라 불렀냐~?,0,0
